recorded_at,wave_height_m,wave_direction_deg,wave_period_s,sea_surface_temp_c,sea_level_height_msl_m
2023-06-27T17:00,0.94,188,8.15,30.7,0.5
2023-06-27T18:00,0.94,187,8.35,30.7,0.51
2023-06-27T19:00,0.94,185,8.65,30.6,0.5
2023-06-27T20:00,0.94,184,8.95,30.6,0.47
2023-06-27T21:00,0.94,183,9.15,30.6,0.44
2023-06-27T22:00,0.92,181,9.3,30.5,0.39
2023-06-27T23:00,0.92,180,9.4,30.5,0.34
2023-06-28T00:00,0.92,179,9.45,30.4,0.29
2023-06-28T01:00,0.9,179,9.5,30.4,0.26
2023-06-28T02:00,0.9,178,9.55,30.3,0.27
2023-06-28T03:00,0.88,177,9.65,30.3,0.31
2023-06-28T04:00,0.88,177,9.75,30.3,0.37
2023-06-28T05:00,0.86,176,9.85,30.3,0.42
2023-06-28T06:00,0.84,175,9.95,30.3,0.49
2023-06-28T07:00,0.84,175,10.1,30.3,0.55
2023-06-28T08:00,0.82,174,10.15,30.4,0.58
2023-06-28T09:00,0.84,174,10.15,30.4,0.61
2023-06-28T10:00,0.84,173,10.1,30.5,0.62
2023-06-28T11:00,0.86,173,9.9,30.5,0.59
2023-06-28T12:00,0.88,174,9.45,30.6,0.54
2023-06-28T13:00,0.88,176,8.8,30.6,0.5
2023-06-28T14:00,0.9,177,8.25,30.7,0.47
2023-06-28T15:00,0.94,179,7.85,30.7,0.45
2023-06-28T16:00,0.98,180,7.55,30.7,0.45
2023-06-28T17:00,1.02,182,7.35,30.7,0.44
2023-06-28T18:00,1.02,183,7.35,30.7,0.44
2023-06-28T19:00,1.04,183,7.45,30.7,0.42
2023-06-28T20:00,1.04,184,7.6,30.7,0.41
2023-06-28T21:00,1.02,183,7.8,30.6,0.41
2023-06-28T22:00,1.0,183,8.05,30.6,0.38
2023-06-28T23:00,0.98,182,8.3,30.5,0.33
2023-06-29T00:00,0.96,181,8.5,30.5,0.27
2023-06-29T01:00,0.92,181,8.7,30.4,0.21
2023-06-29T02:00,0.9,180,8.85,30.4,0.19
2023-06-29T03:00,0.9,180,9.0,30.4,0.2
2023-06-29T04:00,0.88,180,9.15,30.3,0.24
2023-06-29T05:00,0.88,180,9.25,30.3,0.3
2023-06-29T06:00,0.88,180,9.35,30.4,0.36
2023-06-29T07:00,0.88,180,9.4,30.4,0.45
2023-06-29T08:00,0.88,180,9.35,30.5,0.52
2023-06-29T09:00,0.92,181,9.1,30.5,0.58
2023-06-29T10:00,0.94,182,8.7,30.6,0.62
2023-06-29T11:00,0.98,183,8.4,30.7,0.63
2023-06-29T12:00,1.0,184,8.2,30.7,0.59
2023-06-29T13:00,1.02,184,8.05,30.8,0.51
2023-06-29T14:00,1.04,185,8.0,30.8,0.45
2023-06-29T15:00,1.02,185,8.05,30.9,0.4
2023-06-29T16:00,1.0,184,8.2,30.9,0.34
2023-06-29T17:00,0.98,184,8.35,30.9,0.32
2023-06-29T18:00,0.96,184,8.4,30.8,0.31
2023-06-29T19:00,0.96,183,8.5,30.8,0.33
2023-06-29T20:00,0.94,183,8.55,30.7,0.36
2023-06-29T21:00,0.92,182,8.65,30.7,0.38
2023-06-29T22:00,0.92,182,8.75,30.6,0.39
2023-06-29T23:00,0.9,181,8.85,30.5,0.39
2023-06-30T00:00,0.88,180,8.95,30.5,0.35
2023-06-30T01:00,0.88,179,9.05,30.4,0.28
2023-06-30T02:00,0.86,178,9.1,30.4,0.23
2023-06-30T03:00,0.84,178,9.15,30.3,0.2
2023-06-30T04:00,0.84,177,9.15,30.3,0.21
2023-06-30T05:00,0.82,177,9.1,30.3,0.24
2023-06-30T06:00,0.82,177,9.05,30.3,0.31
2023-06-30T07:00,0.82,176,8.95,30.4,0.4
2023-06-30T08:00,0.82,176,8.85,30.4,0.5
2023-06-30T09:00,0.84,176,8.85,30.5,0.61
2023-06-30T10:00,0.86,176,8.85,30.6,0.69
2023-06-30T11:00,0.88,176,8.8,30.6,0.74
2023-06-30T12:00,0.9,176,8.7,30.7,0.73
2023-06-30T13:00,0.9,176,8.55,30.7,0.66
2023-06-30T14:00,0.92,176,8.4,30.8,0.57
2023-06-30T15:00,0.94,177,8.35,30.8,0.49
2023-06-30T16:00,0.94,178,8.3,30.9,0.4
2023-06-30T17:00,0.96,179,8.25,30.9,0.32
2023-06-30T18:00,0.98,181,8.15,30.9,0.28
2023-06-30T19:00,1.0,182,8.0,30.8,0.29
2023-06-30T20:00,1.02,184,7.9,30.7,0.32
2023-06-30T21:00,1.04,183,7.9,30.7,0.36
2023-06-30T22:00,1.04,183,8.0,30.6,0.4
2023-06-30T23:00,1.06,182,8.05,30.5,0.43
2023-07-01T00:00,1.02,181,8.0,30.5,0.41
2023-07-01T01:00,1.0,181,7.95,30.4,0.35
2023-07-01T02:00,0.96,180,7.95,30.4,0.27
2023-07-01T03:00,0.92,179,8.05,30.3,0.21
2023-07-01T04:00,0.9,179,8.2,30.3,0.17
2023-07-01T05:00,0.86,178,8.4,30.3,0.16
2023-07-01T06:00,0.84,177,8.6,30.3,0.2
2023-07-01T07:00,0.84,175,8.8,30.3,0.28
2023-07-01T08:00,0.82,174,8.95,30.4,0.4
2023-07-01T09:00,0.8,173,9.05,30.5,0.53
2023-07-01T10:00,0.8,172,9.15,30.5,0.64
2023-07-01T11:00,0.78,171,9.2,30.6,0.73
2023-07-01T12:00,0.78,171,9.2,30.6,0.76
2023-07-01T13:00,0.8,171,9.1,30.7,0.71
2023-07-01T14:00,0.8,171,9.15,30.7,0.62
2023-07-01T15:00,0.86,172,9.4,30.8,0.5
2023-07-01T16:00,0.92,173,9.7,30.8,0.38
2023-07-01T17:00,0.98,174,9.85,30.8,0.28
2023-07-01T18:00,0.96,174,9.6,30.8,0.2
2023-07-01T19:00,0.92,173,9.15,30.8,0.17
2023-07-01T20:00,0.9,173,8.8,30.7,0.19
2023-07-01T21:00,0.92,173,8.7,30.6,0.24
2023-07-01T22:00,0.92,173,8.75,30.6,0.31
2023-07-01T23:00,0.94,173,8.8,30.5,0.37
2023-07-02T00:00,0.94,174,8.8,30.5,0.39
2023-07-02T01:00,0.96,175,8.8,30.4,0.36
2023-07-02T02:00,0.96,176,8.8,30.4,0.3
2023-07-02T03:00,0.96,176,8.85,30.3,0.22
2023-07-02T04:00,0.96,175,8.9,30.3,0.15
2023-07-02T05:00,0.96,175,8.95,30.3,0.1
2023-07-02T06:00,0.96,174,9.0,30.3,0.1
2023-07-02T07:00,0.96,173,9.05,30.3,0.15
2023-07-02T08:00,0.96,172,9.05,30.3,0.27
2023-07-02T09:00,0.96,172,8.95,30.4,0.43
2023-07-02T10:00,0.96,172,8.8,30.4,0.58
2023-07-02T11:00,0.96,172,8.7,30.5,0.72
2023-07-02T12:00,0.96,172,8.6,30.5,0.8
2023-07-02T13:00,0.96,172,8.55,30.6,0.81
2023-07-02T14:00,0.96,172,8.5,30.7,0.74
2023-07-02T15:00,0.96,172,8.5,30.8,0.61
2023-07-02T16:00,0.96,173,8.55,30.9,0.49
2023-07-02T17:00,0.96,173,8.55,30.9,0.35
2023-07-02T18:00,0.96,173,8.55,30.9,0.24
2023-07-02T19:00,0.98,173,8.5,30.8,0.16
2023-07-02T20:00,0.98,173,8.45,30.7,0.15
2023-07-02T21:00,1.0,174,8.4,30.6,0.18
2023-07-02T22:00,1.0,175,8.3,30.5,0.28
2023-07-02T23:00,1.02,176,8.25,30.4,0.38
2023-07-03T00:00,1.02,179,8.2,30.4,0.43
2023-07-03T01:00,1.04,181,8.15,30.3,0.42
2023-07-03T02:00,1.04,184,8.05,30.3,0.38
2023-07-03T03:00,1.04,186,7.9,30.2,0.33
2023-07-03T04:00,1.04,189,7.75,30.2,0.22
2023-07-03T05:00,1.04,191,7.65,30.2,0.11
2023-07-03T06:00,1.02,191,7.6,30.2,0.06
2023-07-03T07:00,1.0,191,7.65,30.1,0.07
2023-07-03T08:00,0.98,191,7.65,30.1,0.14
2023-07-03T09:00,0.96,190,7.7,30.1,0.26
2023-07-03T10:00,0.94,189,7.75,30.1,0.43
2023-07-03T11:00,0.92,188,7.75,30.1,0.6
2023-07-03T12:00,0.94,191,7.7,30.1,0.73
2023-07-03T13:00,0.94,194,7.65,30.2,0.79
2023-07-03T14:00,0.96,197,7.55,30.2,0.77
2023-07-03T15:00,0.98,202,7.35,30.2,0.67
2023-07-03T16:00,1.0,208,7.15,30.2,0.52
2023-07-03T17:00,1.02,213,7.15,30.2,0.34
2023-07-03T18:00,1.04,205,7.45,30.2,0.2
2023-07-03T19:00,1.04,196,7.95,30.2,0.11
2023-07-03T20:00,1.06,188,8.4,30.1,0.08
2023-07-03T21:00,1.04,184,8.7,30.1,0.12
2023-07-03T22:00,1.02,180,8.95,30.0,0.21
2023-07-03T23:00,1.0,176,9.15,30.0,0.33
2023-07-04T00:00,1.0,175,9.25,29.9,0.43
2023-07-04T01:00,1.02,175,9.3,29.9,0.47
2023-07-04T02:00,1.02,174,9.25,29.9,0.47
2023-07-04T03:00,1.04,175,9.15,29.9,0.42
2023-07-04T04:00,1.08,175,8.95,29.9,0.31
2023-07-04T05:00,1.1,176,8.75,29.9,0.2
2023-07-04T06:00,1.12,177,8.6,29.9,0.12
2023-07-04T07:00,1.14,179,8.45,29.9,0.06
2023-07-04T08:00,1.16,180,8.3,29.9,0.07
2023-07-04T09:00,1.2,181,8.2,29.9,0.16
2023-07-04T10:00,1.22,182,8.05,29.9,0.32
2023-07-04T11:00,1.26,183,7.95,29.9,0.51
2023-07-04T12:00,1.24,184,7.8,29.9,0.65
2023-07-04T13:00,1.2,184,7.65,29.9,0.75
2023-07-04T14:00,1.18,185,7.55,29.9,0.8
2023-07-04T15:00,1.2,185,7.6,30.0,0.75
2023-07-04T16:00,1.24,186,7.75,30.0,0.64
2023-07-04T17:00,1.26,186,7.9,30.0,0.48
2023-07-04T18:00,1.24,186,8.0,30.0,0.32
2023-07-04T19:00,1.2,185,8.05,29.9,0.17
2023-07-04T20:00,1.18,185,8.1,29.9,0.07
2023-07-04T21:00,1.16,185,8.05,29.9,0.08
2023-07-04T22:00,1.12,186,7.9,29.9,0.15
2023-07-04T23:00,1.1,186,7.9,29.8,0.24
2023-07-05T00:00,1.12,187,8.1,29.8,0.36
2023-07-05T01:00,1.14,187,8.4,29.8,0.45
2023-07-05T02:00,1.16,188,8.7,29.7,0.49
2023-07-05T03:00,1.16,188,8.95,29.7,0.47
2023-07-05T04:00,1.16,187,9.15,29.7,0.39
2023-07-05T05:00,1.16,187,9.35,29.7,0.28
2023-07-05T06:00,1.16,187,9.55,29.7,0.16
2023-07-05T07:00,1.18,186,9.7,29.7,0.07
2023-07-05T08:00,1.18,186,9.85,29.7,0.05
2023-07-05T09:00,1.2,186,9.95,29.7,0.1
2023-07-05T10:00,1.2,186,10.0,29.7,0.22
2023-07-05T11:00,1.22,186,10.05,29.7,0.38
2023-07-05T12:00,1.26,186,10.1,29.7,0.56
2023-07-05T13:00,1.3,186,10.2,29.7,0.7
2023-07-05T14:00,1.34,186,10.25,29.7,0.78
2023-07-05T15:00,1.4,186,10.25,29.8,0.78
2023-07-05T16:00,1.44,185,10.25,29.8,0.72
2023-07-05T17:00,1.5,185,10.25,29.8,0.58
2023-07-05T18:00,1.58,185,10.25,29.8,0.4
2023-07-05T19:00,1.64,186,10.25,29.7,0.24
2023-07-05T20:00,1.72,186,10.2,29.7,0.13
2023-07-05T21:00,1.7,186,10.0,29.7,0.06
2023-07-05T22:00,1.68,186,9.7,29.7,0.07
2023-07-05T23:00,1.66,186,9.55,29.6,0.16
2023-07-06T00:00,1.64,186,9.55,29.6,0.29
2023-07-06T01:00,1.62,185,9.7,29.6,0.4
2023-07-06T02:00,1.6,185,9.85,29.5,0.47
2023-07-06T03:00,1.56,184,10.0,29.5,0.49
2023-07-06T04:00,1.54,182,10.2,29.4,0.45
2023-07-06T05:00,1.5,181,10.4,29.4,0.37
2023-07-06T06:00,1.48,180,10.55,29.4,0.24
2023-07-06T07:00,1.44,180,10.7,29.4,0.12
2023-07-06T08:00,1.42,179,10.85,29.4,0.05
2023-07-06T09:00,1.4,178,11.0,29.5,0.05
2023-07-06T10:00,1.4,178,11.1,29.5,0.11
2023-07-06T11:00,1.38,177,11.2,29.5,0.24
2023-07-06T12:00,1.36,177,11.25,29.6,0.42
2023-07-06T13:00,1.36,176,11.3,29.6,0.57
2023-07-06T14:00,1.34,176,11.3,29.7,0.68
2023-07-06T15:00,1.34,177,11.25,29.7,0.72
2023-07-06T16:00,1.32,177,11.2,29.8,0.7
2023-07-06T17:00,1.32,178,11.15,29.8,0.59
2023-07-06T18:00,1.32,177,11.2,29.8,0.43
2023-07-06T19:00,1.3,177,11.25,29.7,0.28
2023-07-06T20:00,1.3,176,11.35,29.7,0.13
2023-07-06T21:00,1.32,176,11.5,29.6,0.05
2023-07-06T22:00,1.36,175,11.6,29.6,0.03
2023-07-06T23:00,1.38,175,11.65,29.5,0.09
2023-07-07T00:00,1.38,175,11.5,29.5,0.2
2023-07-07T01:00,1.36,176,11.2,29.5,0.31
2023-07-07T02:00,1.36,176,11.05,29.4,0.42
2023-07-07T03:00,1.36,176,11.05,29.4,0.48
2023-07-07T04:00,1.34,176,11.15,29.4,0.48
2023-07-07T05:00,1.34,176,11.25,29.4,0.43
2023-07-07T06:00,1.34,176,11.35,29.4,0.33
2023-07-07T07:00,1.32,176,11.45,29.4,0.2
2023-07-07T08:00,1.32,176,11.55,29.4,0.1
2023-07-07T09:00,1.3,176,11.6,29.4,0.06
2023-07-07T10:00,1.28,175,11.65,29.4,0.08
2023-07-07T11:00,1.26,175,11.65,29.4,0.16
2023-07-07T12:00,1.24,174,11.6,29.4,0.29
2023-07-07T13:00,1.22,174,11.5,29.4,0.45
2023-07-07T14:00,1.2,173,11.45,29.5,0.58
2023-07-07T15:00,1.26,173,11.6,29.5,0.65
2023-07-07T16:00,1.3,172,11.8,29.6,0.65
2023-07-07T17:00,1.36,172,11.95,29.6,0.6
2023-07-07T18:00,1.36,172,11.9,29.6,0.48
2023-07-07T19:00,1.34,172,11.8,29.6,0.32
2023-07-07T20:00,1.34,172,11.75,29.5,0.16
2023-07-07T21:00,1.32,172,11.75,29.5,0.04
2023-07-07T22:00,1.32,171,11.8,29.5,-0.01
2023-07-07T23:00,1.3,171,11.85,29.4,0.01
2023-07-08T00:00,1.3,171,12.0,29.4,0.08
2023-07-08T01:00,1.3,170,12.15,29.4,0.2
2023-07-08T02:00,1.3,170,12.3,29.3,0.33
2023-07-08T03:00,1.28,170,12.35,29.3,0.43
2023-07-08T04:00,1.26,169,12.35,29.3,0.47
2023-07-08T05:00,1.24,169,12.35,29.3,0.47
2023-07-08T06:00,1.24,169,12.4,29.3,0.42
2023-07-08T07:00,1.26,168,12.45,29.4,0.32
2023-07-08T08:00,1.26,168,12.6,29.5,0.21
2023-07-08T09:00,1.32,168,12.95,29.5,0.14
2023-07-08T10:00,1.4,168,13.35,29.6,0.13
2023-07-08T11:00,1.46,168,13.55,29.7,0.18
2023-07-08T12:00,1.4,168,13.35,29.7,0.26
2023-07-08T13:00,1.32,169,12.9,29.8,0.37
2023-07-08T14:00,1.26,169,12.55,29.8,0.5
2023-07-08T15:00,1.26,171,12.4,29.9,0.59
2023-07-08T16:00,1.28,172,12.3,29.9,0.61
2023-07-08T17:00,1.28,174,12.25,29.9,0.56
2023-07-08T18:00,1.28,174,12.2,29.9,0.49
2023-07-08T19:00,1.3,173,12.2,29.8,0.36
2023-07-08T20:00,1.3,173,12.2,29.8,0.21
2023-07-08T21:00,1.28,172,12.15,29.7,0.09
2023-07-08T22:00,1.26,171,12.1,29.6,0.03
2023-07-08T23:00,1.24,170,12.05,29.6,0.02
2023-07-09T00:00,1.24,170,12.1,29.5,0.06
2023-07-09T01:00,1.22,169,12.15,29.5,0.15
2023-07-09T02:00,1.22,169,12.25,29.4,0.28
2023-07-09T03:00,1.22,169,12.35,29.4,0.4
2023-07-09T04:00,1.22,169,12.4,29.4,0.47
2023-07-09T05:00,1.22,169,12.55,29.4,0.5
2023-07-09T06:00,1.24,168,12.75,29.4,0.5
2023-07-09T07:00,1.28,168,12.95,29.5,0.43
2023-07-09T08:00,1.3,167,13.15,29.6,0.33
2023-07-09T09:00,1.3,167,13.25,29.6,0.25
2023-07-09T10:00,1.32,166,13.3,29.7,0.22
2023-07-09T11:00,1.32,166,13.3,29.8,0.21
2023-07-09T12:00,1.32,166,13.3,29.8,0.25
2023-07-09T13:00,1.34,166,13.3,29.8,0.33
2023-07-09T14:00,1.34,166,13.2,29.9,0.43
2023-07-09T15:00,1.36,166,13.05,29.9,0.53
2023-07-09T16:00,1.38,167,12.8,29.9,0.58
2023-07-09T17:00,1.4,167,12.6,29.9,0.57
2023-07-09T18:00,1.42,167,12.4,29.9,0.53
2023-07-09T19:00,1.42,168,12.2,29.8,0.44
2023-07-09T20:00,1.44,168,12.05,29.8,0.31
2023-07-09T21:00,1.42,168,12.0,29.8,0.19
2023-07-09T22:00,1.42,168,12.05,29.8,0.11
2023-07-09T23:00,1.4,168,12.1,29.7,0.07
2023-07-10T00:00,1.4,168,12.1,29.7,0.07
2023-07-10T01:00,1.38,168,12.1,29.6,0.13
2023-07-10T02:00,1.38,168,12.1,29.6,0.22
2023-07-10T03:00,1.38,168,12.05,29.6,0.33
2023-07-10T04:00,1.36,169,12.0,29.5,0.43
2023-07-10T05:00,1.36,169,12.0,29.5,0.49
2023-07-10T06:00,1.34,169,12.0,29.5,0.53
2023-07-10T07:00,1.34,168,12.05,29.6,0.52
2023-07-10T08:00,1.32,168,12.1,29.7,0.46
2023-07-10T09:00,1.32,167,12.1,29.7,0.4
2023-07-10T10:00,1.3,167,12.1,29.8,0.35
2023-07-10T11:00,1.3,166,12.05,29.8,0.32
2023-07-10T12:00,1.28,166,11.95,29.9,0.32
2023-07-10T13:00,1.28,167,11.8,29.9,0.34
2023-07-10T14:00,1.26,167,11.65,29.9,0.4
2023-07-10T15:00,1.26,168,11.4,30.0,0.48
2023-07-10T16:00,1.28,168,11.15,30.0,0.53
2023-07-10T17:00,1.28,169,10.9,30.0,0.55
2023-07-10T18:00,1.26,170,10.6,30.0,0.53
2023-07-10T19:00,1.26,171,10.35,29.9,0.47
2023-07-10T20:00,1.24,172,10.25,29.9,0.38
2023-07-10T21:00,1.28,171,10.5,29.8,0.28
2023-07-10T22:00,1.3,171,10.95,29.8,0.21
2023-07-10T23:00,1.34,170,11.3,29.7,0.15
2023-07-11T00:00,1.3,169,11.35,29.7,0.13
2023-07-11T01:00,1.26,169,11.3,29.7,0.15
2023-07-11T02:00,1.22,168,11.25,29.6,0.22
2023-07-11T03:00,1.18,168,11.25,29.6,0.31
2023-07-11T04:00,1.16,167,11.2,29.6,0.41
2023-07-11T05:00,1.12,167,11.2,29.6,0.5
2023-07-11T06:00,1.12,166,11.2,29.6,0.56
2023-07-11T07:00,1.1,166,11.25,29.6,0.56
2023-07-11T08:00,1.1,165,11.3,29.6,0.56
2023-07-11T09:00,1.08,165,11.35,29.6,0.53
2023-07-11T10:00,1.08,165,11.35,29.6,0.47
2023-07-11T11:00,1.06,165,11.35,29.6,0.43
2023-07-11T12:00,1.06,165,11.35,29.6,0.4
2023-07-11T13:00,1.08,164,11.3,29.7,0.4
2023-07-11T14:00,1.08,164,11.15,29.7,0.41
2023-07-11T15:00,1.12,165,10.7,29.7,0.44
2023-07-11T16:00,1.14,167,10.15,29.7,0.47
2023-07-11T17:00,1.18,168,9.7,29.7,0.49
2023-07-11T18:00,1.2,169,9.45,29.7,0.5
2023-07-11T19:00,1.22,170,9.3,29.7,0.46
2023-07-11T20:00,1.24,171,9.25,29.7,0.4
2023-07-11T21:00,1.22,171,9.3,29.6,0.34
2023-07-11T22:00,1.2,170,9.4,29.6,0.27
2023-07-11T23:00,1.18,170,9.55,29.6,0.2
2023-07-12T00:00,1.16,170,9.7,29.5,0.16
2023-07-12T01:00,1.14,169,9.85,29.5,0.16
2023-07-12T02:00,1.12,169,9.95,29.5,0.18
2023-07-12T03:00,1.12,169,10.0,29.4,0.23
2023-07-12T04:00,1.1,170,9.95,29.4,0.3
2023-07-12T05:00,1.1,170,9.9,29.4,0.39
2023-07-12T06:00,1.1,170,9.8,29.5,0.46
2023-07-12T07:00,1.12,171,9.7,29.5,0.5
2023-07-12T08:00,1.12,171,9.6,29.6,0.52
2023-07-12T09:00,1.1,171,9.55,29.6,0.54
2023-07-12T10:00,1.08,171,9.5,29.7,0.54
2023-07-12T11:00,1.06,171,9.45,29.7,0.5
2023-07-12T12:00,1.08,171,9.35,29.8,0.47
2023-07-12T13:00,1.08,170,9.3,29.8,0.44
2023-07-12T14:00,1.1,170,9.1,29.8,0.42
2023-07-12T15:00,1.16,171,8.75,29.9,0.39
2023-07-12T16:00,1.2,172,8.3,29.9,0.38
2023-07-12T17:00,1.26,173,8.05,29.9,0.39
2023-07-12T18:00,1.26,174,8.05,29.9,0.39
2023-07-12T19:00,1.26,174,8.2,29.8,0.37
2023-07-12T20:00,1.26,175,8.45,29.8,0.35
2023-07-12T21:00,1.22,174,8.75,29.8,0.33
2023-07-12T22:00,1.2,174,9.1,29.8,0.29
2023-07-12T23:00,1.16,173,9.45,29.7,0.23
2023-07-13T00:00,1.14,172,9.75,29.7,0.18
2023-07-13T01:00,1.14,172,9.95,29.7,0.16
2023-07-13T02:00,1.12,171,10.15,29.6,0.16
2023-07-13T03:00,1.1,171,10.2,29.6,0.18
2023-07-13T04:00,1.08,170,10.2,29.6,0.22
2023-07-13T05:00,1.06,170,10.3,29.6,0.27
2023-07-13T06:00,1.1,170,10.6,29.6,0.34
2023-07-13T07:00,1.14,171,10.95,29.7,0.42
2023-07-13T08:00,1.18,171,11.15,29.8,0.48
2023-07-13T09:00,1.2,171,11.0,29.8,0.54
2023-07-13T10:00,1.2,171,10.7,29.9,0.58
2023-07-13T11:00,1.22,171,10.45,30.0,0.57
2023-07-13T12:00,1.22,172,10.3,30.0,0.52
2023-07-13T13:00,1.24,172,10.15,30.1,0.47
2023-07-13T14:00,1.24,173,10.05,30.2,0.43
2023-07-13T15:00,1.24,173,10.05,30.2,0.38
2023-07-13T16:00,1.22,173,10.1,30.2,0.33
2023-07-13T17:00,1.22,173,10.15,30.2,0.29
2023-07-13T18:00,1.22,173,10.15,30.2,0.29
2023-07-13T19:00,1.24,174,10.2,30.1,0.3
2023-07-13T20:00,1.24,174,10.2,30.1,0.28
2023-07-13T21:00,1.24,175,10.2,30.0,0.3
2023-07-13T22:00,1.26,176,10.2,29.9,0.33
2023-07-13T23:00,1.26,177,10.25,29.8,0.3
2023-07-14T00:00,1.24,176,10.3,29.8,0.25
2023-07-14T01:00,1.24,176,10.4,29.7,0.21
2023-07-14T02:00,1.22,175,10.5,29.7,0.2
2023-07-14T03:00,1.2,174,10.6,29.7,0.18
2023-07-14T04:00,1.2,174,10.65,29.6,0.16
2023-07-14T05:00,1.18,173,10.7,29.6,0.2
2023-07-14T06:00,1.18,173,10.75,29.6,0.26
2023-07-14T07:00,1.18,172,10.75,29.7,0.33
2023-07-14T08:00,1.18,172,10.75,29.7,0.41
2023-07-14T09:00,1.16,172,10.65,29.7,0.51
2023-07-14T10:00,1.16,172,10.55,29.8,0.6
2023-07-14T11:00,1.14,172,10.45,29.9,0.63
2023-07-14T12:00,1.14,172,10.4,30.0,0.62
2023-07-14T13:00,1.16,172,10.35,30.2,0.58
2023-07-14T14:00,1.16,172,10.3,30.3,0.53
2023-07-14T15:00,1.2,173,10.25,30.5,0.46
2023-07-14T16:00,1.24,173,10.15,30.6,0.39
2023-07-14T17:00,1.28,174,10.05,30.7,0.33
2023-07-14T18:00,1.32,175,9.9,30.6,0.29
2023-07-14T19:00,1.34,175,9.7,30.5,0.27
2023-07-14T20:00,1.38,176,9.5,30.4,0.28
2023-07-14T21:00,1.3,176,9.3,30.2,0.32
2023-07-14T22:00,1.24,177,9.15,30.1,0.37
2023-07-14T23:00,1.16,177,9.1,30.0,0.39
2023-07-15T00:00,1.14,177,9.2,29.9,0.38
2023-07-15T01:00,1.12,176,9.4,29.8,0.33
2023-07-15T02:00,1.1,176,9.6,29.8,0.29
2023-07-15T03:00,1.08,175,9.75,29.7,0.24
2023-07-15T04:00,1.06,173,9.9,29.7,0.21
2023-07-15T05:00,1.04,172,10.05,29.7,0.2
2023-07-15T06:00,1.02,171,10.15,29.8,0.23
2023-07-15T07:00,1.02,170,10.25,29.8,0.29
2023-07-15T08:00,1.0,169,10.35,29.9,0.37
2023-07-15T09:00,1.0,169,10.45,30.0,0.49
2023-07-15T10:00,1.02,168,10.5,30.1,0.61
2023-07-15T11:00,1.02,168,10.55,30.2,0.7
2023-07-15T12:00,1.02,168,10.55,30.3,0.72
2023-07-15T13:00,1.02,168,10.45,30.3,0.69
2023-07-15T14:00,1.02,168,10.4,30.4,0.63
2023-07-15T15:00,1.02,168,10.3,30.5,0.54
2023-07-15T16:00,1.0,168,10.2,30.6,0.45
2023-07-15T17:00,1.0,168,10.1,30.6,0.35
2023-07-15T18:00,1.02,168,10.1,30.5,0.28
2023-07-15T19:00,1.02,169,10.15,30.5,0.25
2023-07-15T20:00,1.04,169,10.15,30.4,0.26
2023-07-15T21:00,1.04,169,10.1,30.3,0.31
2023-07-15T22:00,1.02,168,10.05,30.2,0.38
2023-07-15T23:00,1.02,168,9.95,30.1,0.45
2023-07-16T00:00,1.0,168,9.8,30.1,0.47
2023-07-16T01:00,1.0,169,9.65,30.0,0.46
2023-07-16T02:00,0.98,169,9.6,30.0,0.41
2023-07-16T03:00,1.0,168,9.75,29.9,0.35
2023-07-16T04:00,1.0,168,9.95,29.9,0.29
2023-07-16T05:00,1.02,167,10.15,29.9,0.23
2023-07-16T06:00,1.02,166,10.25,29.9,0.22
2023-07-16T07:00,1.0,166,10.35,30.0,0.24
2023-07-16T08:00,1.0,165,10.4,30.0,0.32
2023-07-16T09:00,1.0,165,10.45,30.1,0.44
2023-07-16T10:00,0.98,164,10.45,30.2,0.58
2023-07-16T11:00,0.98,164,10.45,30.2,0.7
2023-07-16T12:00,0.96,164,10.4,30.3,0.78
2023-07-16T13:00,0.96,164,10.3,30.3,0.8
2023-07-16T14:00,0.94,164,10.2,30.4,0.72
2023-07-16T15:00,0.92,164,10.1,30.4,0.63
2023-07-16T16:00,0.92,165,10.0,30.5,0.51
2023-07-16T17:00,0.9,165,9.9,30.5,0.39
2023-07-16T18:00,0.9,166,9.75,30.5,0.29
2023-07-16T19:00,0.88,167,9.55,30.4,0.21
2023-07-16T20:00,0.88,168,9.35,30.4,0.19
2023-07-16T21:00,0.88,168,9.2,30.4,0.23
2023-07-16T22:00,0.88,169,9.1,30.3,0.31
2023-07-16T23:00,0.88,169,8.95,30.3,0.38
2023-07-17T00:00,0.88,171,8.75,30.2,0.45
2023-07-17T01:00,0.88,173,8.6,30.2,0.46
2023-07-17T02:00,0.88,175,8.45,30.1,0.42
2023-07-17T03:00,0.86,175,8.4,30.1,0.33
2023-07-17T04:00,0.86,174,8.4,30.0,0.25
2023-07-17T05:00,0.84,174,8.45,30.0,0.17
2023-07-17T06:00,0.84,174,8.5,30.0,0.12
2023-07-17T07:00,0.82,174,8.5,30.0,0.1
2023-07-17T08:00,0.82,174,8.55,30.0,0.15
2023-07-17T09:00,0.82,174,8.6,30.1,0.26
2023-07-17T10:00,0.8,175,8.6,30.1,0.42
2023-07-17T11:00,0.8,175,8.6,30.1,0.57
2023-07-17T12:00,0.8,175,8.5,30.2,0.68
2023-07-17T13:00,0.8,176,8.4,30.2,0.75
2023-07-17T14:00,0.8,176,8.3,30.3,0.72
2023-07-17T15:00,0.82,176,8.2,30.3,0.63
2023-07-17T16:00,0.84,177,8.1,30.4,0.5
