recorded_at,aqi,aqi_category,pm25,pm10,no2,so2,co,o3,nh3,temperature,humidity,wind_speed,wind_direction,pressure
2025-07-01T18:00,41,Good,6.9,12.5,4.1,3.0,141.0,78.0,,,,,,
2025-07-01T19:00,42,Good,6.2,10.3,4.9,3.3,141.0,68.0,,,,,,
2025-07-01T20:00,41,Good,5.8,9.3,5.4,3.6,140.0,61.0,,,,,,
2025-07-01T21:00,39,Good,6.0,9.4,5.5,3.7,138.0,57.0,,,,,,
2025-07-01T22:00,37,Good,6.0,9.9,5.4,3.8,135.0,54.0,,,,,,
2025-07-01T23:00,37,Good,5.8,10.0,5.2,3.8,132.0,52.0,,,,,,
2025-07-02T00:00,37,Good,5.5,9.4,5.0,3.7,129.0,51.0,,,,,,
2025-07-02T01:00,37,Good,5.1,9.0,4.7,3.4,125.0,50.0,,,,,,
2025-07-02T02:00,37,Good,4.8,9.0,4.4,3.3,125.0,50.0,,,,,,
2025-07-02T03:00,37,Good,4.8,9.5,4.2,3.3,130.0,49.0,,,,,,
2025-07-02T04:00,37,Good,5.1,10.6,4.1,3.3,138.0,48.0,,,,,,
2025-07-02T05:00,36,Good,4.5,8.5,4.1,3.8,143.0,47.0,,,,,,
2025-07-02T06:00,36,Good,4.5,8.6,4.1,4.2,144.0,47.0,,,,,,
2025-07-02T07:00,36,Good,4.8,9.3,4.1,4.8,143.0,47.0,,,,,,
2025-07-02T08:00,36,Good,5.4,10.7,3.9,5.2,139.0,50.0,,,,,,
2025-07-02T09:00,35,Good,6.0,11.4,3.3,5.3,129.0,59.0,,,,,,
2025-07-02T10:00,35,Good,6.0,10.6,2.6,5.3,116.0,70.0,,,,,,
2025-07-02T11:00,35,Good,6.4,11.2,2.0,5.0,107.0,79.0,,,,,,
2025-07-02T12:00,35,Good,6.8,12.5,1.6,4.3,106.0,83.0,,,,,,
2025-07-02T13:00,35,Good,7.1,14.3,1.4,3.4,110.0,84.0,,,,,,
2025-07-02T14:00,34,Good,7.2,15.7,1.5,2.8,114.0,84.0,,,,,,
2025-07-02T15:00,34,Good,7.1,15.8,1.9,2.6,117.0,83.0,,,,,,
2025-07-02T16:00,34,Good,6.4,13.7,2.7,2.7,120.0,80.0,,,,,,
2025-07-02T17:00,36,Good,4.2,8.0,3.6,2.9,124.0,67.0,,,,,,
2025-07-02T18:00,37,Good,3.5,6.2,4.2,3.2,130.0,62.0,,,,,,
2025-07-02T19:00,36,Good,3.5,5.8,5.0,3.7,136.0,55.0,,,,,,
2025-07-02T20:00,35,Good,4.0,6.7,5.7,4.2,139.0,49.0,,,,,,
2025-07-02T21:00,33,Good,4.4,7.6,6.1,4.6,136.0,45.0,,,,,,
2025-07-02T22:00,30,Good,4.7,8.1,6.4,5.1,129.0,43.0,,,,,,
2025-07-02T23:00,30,Good,5.0,8.7,6.6,5.4,124.0,41.0,,,,,,
2025-07-03T00:00,29,Good,5.2,9.6,6.6,5.6,122.0,40.0,,,,,,
2025-07-03T01:00,29,Good,5.5,10.8,6.4,5.6,122.0,39.0,,,,,,
2025-07-03T02:00,29,Good,5.7,12.1,6.2,5.7,124.0,38.0,,,,,,
2025-07-03T03:00,30,Good,5.8,13.1,6.0,5.9,130.0,38.0,,,,,,
2025-07-03T04:00,30,Good,5.9,13.7,5.9,6.1,139.0,38.0,,,,,,
2025-07-03T05:00,30,Good,5.0,11.7,4.9,4.8,145.0,39.0,,,,,,
2025-07-03T06:00,30,Good,4.9,11.4,4.7,5.2,147.0,39.0,,,,,,
2025-07-03T07:00,30,Good,4.9,11.5,4.5,5.7,147.0,40.0,,,,,,
2025-07-03T08:00,30,Good,5.2,12.0,4.1,6.1,143.0,43.0,,,,,,
2025-07-03T09:00,30,Good,5.5,12.3,3.5,6.2,134.0,51.0,,,,,,
2025-07-03T10:00,30,Good,6.1,12.1,2.7,6.2,123.0,62.0,,,,,,
2025-07-03T11:00,30,Good,6.7,12.8,2.1,5.8,114.0,71.0,,,,,,
2025-07-03T12:00,30,Good,7.2,13.7,1.7,4.8,111.0,78.0,,,,,,
2025-07-03T13:00,30,Good,7.4,13.8,1.5,3.6,111.0,84.0,,,,,,
2025-07-03T14:00,30,Good,7.6,14.0,1.5,2.7,114.0,87.0,,,,,,
2025-07-03T15:00,30,Good,7.9,15.1,1.9,2.6,121.0,86.0,,,,,,
2025-07-03T16:00,33,Good,6.7,12.8,2.6,2.9,131.0,81.0,,,,,,
2025-07-03T17:00,35,Good,6.5,13.4,3.6,2.7,139.0,69.0,,,,,,
2025-07-03T18:00,36,Good,6.0,11.8,4.2,3.1,143.0,65.0,,,,,,
2025-07-03T19:00,36,Good,6.1,11.2,5.1,3.6,146.0,58.0,,,,,,
2025-07-03T20:00,35,Good,6.7,11.9,5.8,4.0,146.0,53.0,,,,,,
2025-07-03T21:00,34,Good,7.3,13.2,6.0,4.2,144.0,49.0,,,,,,
2025-07-03T22:00,34,Good,7.6,13.9,6.0,4.4,140.0,46.0,,,,,,
2025-07-03T23:00,34,Good,7.8,14.1,5.9,4.5,136.0,44.0,,,,,,
2025-07-04T00:00,35,Good,7.7,13.9,5.7,4.5,131.0,43.0,,,,,,
2025-07-04T01:00,36,Good,7.6,13.6,5.5,4.4,127.0,42.0,,,,,,
2025-07-04T02:00,36,Good,7.1,12.7,5.3,4.4,129.0,42.0,,,,,,
2025-07-04T03:00,36,Good,6.3,10.9,5.2,4.4,143.0,41.0,,,,,,
2025-07-04T04:00,37,Good,5.4,8.9,5.1,4.3,164.0,40.0,,,,,,
2025-07-04T05:00,36,Good,6.6,10.8,5.6,5.5,177.0,37.0,,,,,,
2025-07-04T06:00,37,Good,6.6,11.1,5.3,6.0,178.0,37.0,,,,,,
2025-07-04T07:00,37,Good,6.5,11.4,4.9,6.6,171.0,38.0,,,,,,
2025-07-04T08:00,38,Good,6.3,11.1,4.4,6.9,162.0,41.0,,,,,,
2025-07-04T09:00,38,Good,6.4,10.8,3.7,6.8,148.0,50.0,,,,,,
2025-07-04T10:00,38,Good,7.3,11.9,2.9,6.5,131.0,62.0,,,,,,
2025-07-04T11:00,38,Good,7.9,12.5,2.2,5.9,119.0,72.0,,,,,,
2025-07-04T12:00,39,Good,8.0,13.3,1.8,4.9,117.0,80.0,,,,,,
2025-07-04T13:00,39,Good,8.4,14.7,1.5,3.6,121.0,87.0,,,,,,
2025-07-04T14:00,39,Good,8.6,15.4,1.5,2.7,124.0,90.0,,,,,,
2025-07-04T15:00,39,Good,9.0,16.6,1.8,2.4,125.0,87.0,,,,,,
2025-07-04T16:00,39,Good,8.1,15.8,2.4,2.5,126.0,80.0,,,,,,
2025-07-04T17:00,40,Good,6.4,13.5,3.1,2.6,127.0,67.0,,,,,,
2025-07-04T18:00,40,Good,5.7,11.4,3.9,2.9,129.0,61.0,,,,,,
2025-07-04T19:00,40,Good,5.5,10.4,5.0,3.3,132.0,53.0,,,,,,
2025-07-04T20:00,40,Good,5.8,10.5,5.9,3.8,134.0,47.0,,,,,,
2025-07-04T21:00,39,Good,6.5,12.3,6.3,4.3,134.0,44.0,,,,,,
2025-07-04T22:00,39,Good,7.2,14.1,6.4,4.9,133.0,42.0,,,,,,
2025-07-04T23:00,39,Good,7.5,14.6,6.4,5.3,129.0,40.0,,,,,,
2025-07-05T00:00,39,Good,7.5,14.4,6.3,5.3,120.0,39.0,,,,,,
2025-07-05T01:00,39,Good,7.3,13.9,6.0,5.0,109.0,38.0,,,,,,
2025-07-05T02:00,39,Good,7.0,12.8,5.8,4.9,105.0,37.0,,,,,,
2025-07-05T03:00,39,Good,6.5,11.6,5.7,4.9,112.0,36.0,,,,,,
2025-07-05T04:00,39,Good,6.0,10.4,5.7,5.1,125.0,36.0,,,,,,
2025-07-05T05:00,39,Good,6.5,11.5,5.5,5.0,139.0,36.0,,,,,,
2025-07-05T06:00,39,Good,6.1,10.7,5.2,5.5,155.0,37.0,,,,,,
2025-07-05T07:00,39,Good,5.9,10.2,4.7,6.3,171.0,38.0,,,,,,
2025-07-05T08:00,39,Good,5.8,10.2,4.2,6.7,176.0,42.0,,,,,,
2025-07-05T09:00,39,Good,6.5,11.3,3.5,6.7,158.0,52.0,,,,,,
2025-07-05T10:00,39,Good,7.7,13.1,2.7,6.5,127.0,65.0,,,,,,
2025-07-05T11:00,39,Good,8.3,13.7,2.1,5.9,106.0,76.0,,,,,,
2025-07-05T12:00,39,Good,8.3,14.3,1.7,4.7,104.0,83.0,,,,,,
2025-07-05T13:00,39,Good,8.4,14.5,1.6,3.2,110.0,88.0,,,,,,
2025-07-05T14:00,39,Good,8.4,14.8,1.6,2.2,117.0,90.0,,,,,,
2025-07-05T15:00,39,Good,8.0,16.3,2.0,2.0,121.0,87.0,,,,,,
2025-07-05T16:00,39,Good,7.9,18.5,2.5,2.3,124.0,80.0,,,,,,
2025-07-05T17:00,39,Good,7.6,20.4,3.0,2.6,127.0,72.0,,,,,,
2025-07-05T18:00,39,Good,6.8,16.7,3.6,2.9,129.0,66.0,,,,,,
2025-07-05T19:00,39,Good,6.5,13.8,4.4,3.3,130.0,57.0,,,,,,
2025-07-05T20:00,39,Good,6.6,13.5,5.1,3.7,131.0,50.0,,,,,,
2025-07-05T21:00,40,Good,6.8,13.9,5.6,4.3,132.0,46.0,,,,,,
2025-07-05T22:00,40,Good,6.8,13.5,5.9,4.9,133.0,44.0,,,,,,
2025-07-05T23:00,40,Good,6.5,12.5,6.1,5.3,133.0,42.0,,,,,,
2025-07-06T00:00,39,Good,6.2,12.0,6.1,5.4,129.0,41.0,,,,,,
2025-07-06T01:00,39,Good,6.1,12.2,5.9,5.3,124.0,40.0,,,,,,
2025-07-06T02:00,39,Good,6.0,12.0,5.7,5.2,123.0,39.0,,,,,,
2025-07-06T03:00,38,Good,5.8,11.2,5.6,5.2,133.0,38.0,,,,,,
2025-07-06T04:00,38,Good,5.4,10.0,5.4,5.2,147.0,37.0,,,,,,
2025-07-06T05:00,38,Good,6.6,14.3,4.5,4.9,156.0,37.0,,,,,,
2025-07-06T06:00,38,Good,6.9,14.6,4.3,5.2,154.0,37.0,,,,,,
2025-07-06T07:00,38,Good,7.2,14.6,4.1,5.7,146.0,37.0,,,,,,
2025-07-06T08:00,39,Good,7.7,14.7,3.7,6.0,137.0,40.0,,,,,,
2025-07-06T09:00,39,Good,8.5,15.4,3.2,6.1,128.0,49.0,,,,,,
2025-07-06T10:00,40,Good,9.8,17.7,2.6,6.0,118.0,62.0,,,,,,
2025-07-06T11:00,40,Good,10.9,20.7,2.1,5.6,112.0,72.0,,,,,,
2025-07-06T12:00,41,Good,11.5,26.1,1.7,4.7,114.0,79.0,,,,,,
2025-07-06T13:00,41,Good,11.4,29.1,1.5,3.6,119.0,84.0,,,,,,
2025-07-06T14:00,42,Good,11.1,31.0,1.5,2.8,124.0,85.0,,,,,,
2025-07-06T15:00,43,Good,10.6,31.1,1.8,2.5,126.0,82.0,,,,,,
2025-07-06T16:00,43,Good,9.6,29.3,2.3,2.5,126.0,75.0,,,,,,
2025-07-06T17:00,44,Good,7.3,22.6,2.8,2.4,128.0,68.0,,,,,,
2025-07-06T18:00,44,Good,6.8,18.3,3.5,2.8,131.0,61.0,,,,,,
2025-07-06T19:00,44,Good,6.5,14.6,4.5,3.4,135.0,52.0,,,,,,
2025-07-06T20:00,44,Good,6.6,13.4,5.3,4.0,140.0,45.0,,,,,,
2025-07-06T21:00,44,Good,6.7,13.3,5.8,4.8,146.0,41.0,,,,,,
2025-07-06T22:00,44,Good,6.8,13.1,6.2,5.6,152.0,39.0,,,,,,
2025-07-06T23:00,44,Good,6.8,12.9,6.4,6.2,157.0,37.0,,,,,,
2025-07-07T00:00,44,Good,6.6,12.2,6.4,6.3,160.0,36.0,,,,,,
2025-07-07T01:00,44,Good,6.3,11.5,6.2,6.1,161.0,35.0,,,,,,
2025-07-07T02:00,44,Good,6.1,11.0,6.0,5.9,163.0,35.0,,,,,,
2025-07-07T03:00,44,Good,5.7,10.2,5.9,5.7,166.0,34.0,,,,,,
2025-07-07T04:00,44,Good,5.3,9.5,5.7,5.4,169.0,34.0,,,,,,
2025-07-07T05:00,44,Good,6.9,12.8,4.8,4.8,170.0,35.0,,,,,,
2025-07-07T06:00,44,Good,6.2,11.6,4.5,5.1,171.0,35.0,,,,,,
2025-07-07T07:00,44,Good,5.6,10.4,4.2,5.6,171.0,36.0,,,,,,
2025-07-07T08:00,43,Good,5.5,10.2,3.7,5.9,165.0,40.0,,,,,,
2025-07-07T09:00,43,Good,6.3,12.1,3.0,5.9,148.0,50.0,,,,,,
2025-07-07T10:00,42,Good,7.9,16.3,2.3,5.7,126.0,63.0,,,,,,
2025-07-07T11:00,42,Good,9.5,21.6,1.7,5.3,111.0,74.0,,,,,,
2025-07-07T12:00,42,Good,10.2,24.4,1.4,4.5,110.0,80.0,,,,,,
2025-07-07T13:00,41,Good,10.6,26.4,1.4,3.5,117.0,83.0,,,,,,
2025-07-07T14:00,41,Good,10.5,25.8,1.5,2.8,123.0,84.0,,,,,,
2025-07-07T15:00,41,Good,10.1,24.5,1.9,2.6,125.0,83.0,,,,,,
2025-07-07T16:00,41,Good,9.9,24.7,2.5,2.7,125.0,81.0,,,,,,
2025-07-07T17:00,41,Good,10.0,24.9,4.1,2.7,126.0,81.0,,,,,,
2025-07-07T18:00,42,Good,9.2,23.2,4.4,3.0,128.0,75.0,,,,,,
2025-07-07T19:00,42,Good,8.2,17.9,4.8,3.5,131.0,65.0,,,,,,
2025-07-07T20:00,42,Good,8.3,16.6,5.2,3.9,132.0,58.0,,,,,,
2025-07-07T21:00,43,Good,8.8,17.3,5.5,4.3,131.0,54.0,,,,,,
2025-07-07T22:00,43,Good,9.0,17.3,5.6,4.7,128.0,51.0,,,,,,
2025-07-07T23:00,44,Good,8.5,16.8,5.7,4.9,127.0,49.0,,,,,,
2025-07-08T00:00,44,Good,7.8,15.4,5.5,4.8,129.0,47.0,,,,,,
2025-07-08T01:00,45,Good,7.5,15.2,5.2,4.6,132.0,47.0,,,,,,
2025-07-08T02:00,45,Good,7.7,16.3,5.0,4.5,136.0,46.0,,,,,,
2025-07-08T03:00,45,Good,7.8,17.1,4.9,4.5,141.0,45.0,,,,,,
2025-07-08T04:00,46,Good,7.8,17.1,4.9,4.6,145.0,45.0,,,,,,
2025-07-08T05:00,46,Good,9.1,20.8,4.6,4.4,148.0,44.0,,,,,,
2025-07-08T06:00,47,Good,9.1,21.7,4.5,4.8,148.0,45.0,,,,,,
2025-07-08T07:00,47,Good,9.1,21.6,4.3,5.4,145.0,46.0,,,,,,
2025-07-08T08:00,48,Good,9.2,21.2,4.0,5.8,140.0,50.0,,,,,,
2025-07-08T09:00,49,Good,9.7,21.8,3.3,5.9,131.0,60.0,,,,,,
2025-07-08T10:00,50,Good,10.7,23.0,2.5,5.9,119.0,73.0,,,,,,
2025-07-08T11:00,50,Good,11.4,25.8,1.8,5.5,111.0,84.0,,,,,,
2025-07-08T12:00,50,Good,11.9,28.7,1.4,4.6,111.0,91.0,,,,,,
2025-07-08T13:00,50,Good,12.4,29.9,1.3,3.5,115.0,96.0,,,,,,
2025-07-08T14:00,51,Moderate,12.7,29.6,1.4,2.6,119.0,97.0,,,,,,
2025-07-08T15:00,51,Moderate,12.5,28.7,2.1,2.3,121.0,93.0,,,,,,
2025-07-08T16:00,51,Moderate,12.0,30.0,3.0,2.3,123.0,87.0,,,,,,
2025-07-08T17:00,51,Moderate,11.8,30.6,3.6,2.3,125.0,84.0,,,,,,
2025-07-08T18:00,51,Moderate,11.2,31.1,4.2,2.7,129.0,77.0,,,,,,
2025-07-08T19:00,51,Moderate,10.0,26.3,5.0,3.3,134.0,67.0,,,,,,
2025-07-08T20:00,52,Moderate,8.8,19.3,5.6,3.7,136.0,58.0,,,,,,
2025-07-08T21:00,52,Moderate,8.4,17.3,5.8,3.9,134.0,53.0,,,,,,
2025-07-08T22:00,52,Moderate,8.0,16.0,5.7,4.0,128.0,50.0,,,,,,
2025-07-08T23:00,52,Moderate,8.1,17.5,5.6,4.0,123.0,47.0,,,,,,
2025-07-09T00:00,51,Moderate,8.0,18.4,5.4,3.8,117.0,45.0,,,,,,
2025-07-09T01:00,51,Moderate,7.6,17.5,5.0,3.4,110.0,44.0,,,,,,
2025-07-09T02:00,51,Moderate,7.2,17.1,4.7,3.2,108.0,43.0,,,,,,
2025-07-09T03:00,51,Moderate,6.9,17.1,4.5,3.2,114.0,42.0,,,,,,
2025-07-09T04:00,51,Moderate,6.5,16.4,4.3,3.3,124.0,41.0,,,,,,
2025-07-09T05:00,51,Moderate,6.4,14.7,4.4,3.6,130.0,41.0,,,,,,
2025-07-09T06:00,51,Moderate,6.2,14.1,4.3,3.8,127.0,41.0,,,,,,
2025-07-09T07:00,51,Moderate,5.9,12.9,4.0,4.1,119.0,41.0,,,,,,
2025-07-09T08:00,51,Moderate,5.4,11.1,3.7,4.4,113.0,44.0,,,,,,
2025-07-09T09:00,50,Good,5.1,9.9,3.1,4.6,110.0,54.0,,,,,,
2025-07-09T10:00,50,Good,6.0,12.6,2.3,4.7,108.0,67.0,,,,,,
2025-07-09T11:00,49,Good,7.3,16.3,1.8,4.6,108.0,78.0,,,,,,
2025-07-09T12:00,48,Good,8.7,20.5,1.5,4.2,111.0,86.0,,,,,,
2025-07-09T13:00,47,Good,11.1,26.8,1.5,3.6,115.0,92.0,,,,,,
2025-07-09T14:00,47,Good,11.8,27.9,1.7,3.1,120.0,95.0,,,,,,
2025-07-09T15:00,47,Good,11.5,24.9,2.4,2.7,124.0,93.0,,,,,,
2025-07-09T16:00,46,Good,10.7,22.4,3.4,2.4,128.0,87.0,,,,,,
2025-07-09T17:00,46,Good,14.6,27.2,4.4,1.9,132.0,87.0,,,,,,
2025-07-09T18:00,47,Good,13.4,25.1,5.2,2.4,136.0,79.0,,,,,,
2025-07-09T19:00,47,Good,12.0,22.4,6.3,3.0,140.0,69.0,,,,,,
2025-07-09T20:00,48,Good,10.9,20.0,6.9,3.5,141.0,59.0,,,,,,
2025-07-09T21:00,48,Good,10.3,18.9,6.7,3.6,137.0,52.0,,,,,,
2025-07-09T22:00,49,Good,10.6,21.8,6.1,3.5,130.0,46.0,,,,,,
2025-07-09T23:00,49,Good,11.0,24.9,5.6,3.4,124.0,41.0,,,,,,
2025-07-10T00:00,50,Good,11.0,26.1,5.3,3.3,119.0,38.0,,,,,,
2025-07-10T01:00,50,Good,10.7,26.4,5.0,3.2,115.0,37.0,,,,,,
2025-07-10T02:00,50,Good,10.3,26.0,4.8,3.1,113.0,36.0,,,,,,
2025-07-10T03:00,51,Moderate,9.9,24.8,4.8,3.1,113.0,35.0,,,,,,
2025-07-10T04:00,51,Moderate,9.3,22.9,4.9,3.1,114.0,34.0,,,,,,
2025-07-10T05:00,51,Moderate,8.3,19.5,4.5,3.3,116.0,35.0,,,,,,
2025-07-10T06:00,51,Moderate,7.3,16.3,4.4,3.5,119.0,35.0,,,,,,
2025-07-10T07:00,51,Moderate,6.7,13.6,4.2,3.7,122.0,36.0,,,,,,
2025-07-10T08:00,51,Moderate,6.6,12.5,3.9,3.9,124.0,40.0,,,,,,
2025-07-10T09:00,52,Moderate,7.2,14.1,3.4,4.0,120.0,50.0,,,,,,
2025-07-10T10:00,52,Moderate,8.5,18.0,2.8,4.0,114.0,63.0,,,,,,
2025-07-10T11:00,52,Moderate,10.0,20.8,2.3,3.8,115.0,75.0,,,,,,
2025-07-10T12:00,52,Moderate,9.9,17.1,1.9,3.3,127.0,84.0,,,,,,
2025-07-10T13:00,52,Moderate,9.4,13.6,1.6,2.7,145.0,91.0,,,,,,
2025-07-10T14:00,52,Moderate,9.8,13.7,1.4,2.1,163.0,94.0,,,,,,
2025-07-10T15:00,52,Moderate,10.8,15.7,1.3,1.6,181.0,93.0,,,,,,
2025-07-10T16:00,52,Moderate,11.3,17.4,1.3,1.2,198.0,88.0,,,,,,
2025-07-10T17:00,52,Moderate,11.0,16.6,2.1,1.0,204.0,79.0,,,,,,
2025-07-10T18:00,52,Moderate,10.5,16.3,3.0,1.6,191.0,75.0,,,,,,
2025-07-10T19:00,51,Moderate,10.2,16.0,4.3,2.4,167.0,69.0,,,,,,
2025-07-10T20:00,51,Moderate,10.1,15.8,5.5,3.2,147.0,63.0,,,,,,
2025-07-10T21:00,51,Moderate,10.4,16.0,6.4,3.8,137.0,57.0,,,,,,
2025-07-10T22:00,51,Moderate,10.6,16.9,7.2,4.4,131.0,51.0,,,,,,
2025-07-10T23:00,51,Moderate,10.5,17.6,7.7,4.7,126.0,45.0,,,,,,
2025-07-11T00:00,51,Moderate,10.8,19.0,7.7,4.6,119.0,40.0,,,,,,
2025-07-11T01:00,51,Moderate,11.2,20.7,7.4,4.3,112.0,36.0,,,,,,
2025-07-11T02:00,51,Moderate,11.2,21.9,7.0,4.0,108.0,33.0,,,,,,
2025-07-11T03:00,51,Moderate,11.1,22.7,6.8,3.8,109.0,31.0,,,,,,
2025-07-11T04:00,51,Moderate,11.1,23.5,6.5,3.7,112.0,30.0,,,,,,
2025-07-11T05:00,51,Moderate,11.7,25.3,6.2,4.0,116.0,32.0,,,,,,
2025-07-11T06:00,52,Moderate,12.2,27.1,5.6,4.2,121.0,34.0,,,,,,
2025-07-11T07:00,52,Moderate,13.1,29.6,4.7,4.6,126.0,37.0,,,,,,
2025-07-11T08:00,53,Moderate,14.2,32.0,3.9,4.8,128.0,44.0,,,,,,
2025-07-11T09:00,53,Moderate,15.7,35.3,3.2,4.9,124.0,57.0,,,,,,
2025-07-11T10:00,54,Moderate,17.9,41.9,2.5,5.0,117.0,72.0,,,,,,
2025-07-11T11:00,55,Moderate,19.9,45.4,1.9,4.7,115.0,85.0,,,,,,
2025-07-11T12:00,55,Moderate,19.4,38.6,1.5,3.9,124.0,92.0,,,,,,
2025-07-11T13:00,56,Moderate,18.1,33.2,1.3,2.8,137.0,97.0,,,,,,
2025-07-11T14:00,57,Moderate,17.5,30.7,1.3,2.1,145.0,98.0,,,,,,
2025-07-11T15:00,57,Moderate,17.2,29.5,1.6,1.9,143.0,96.0,,,,,,
2025-07-11T16:00,58,Moderate,16.5,29.7,2.2,2.1,135.0,90.0,,,,,,
2025-07-11T17:00,58,Moderate,14.7,27.5,4.8,2.5,129.0,81.0,,,,,,
2025-07-11T18:00,59,Moderate,13.3,26.1,4.9,2.8,128.0,72.0,,,,,,
2025-07-11T19:00,59,Moderate,11.2,21.9,5.1,3.3,128.0,60.0,,,,,,
2025-07-11T20:00,59,Moderate,10.1,19.7,5.3,3.7,127.0,50.0,,,,,,
2025-07-11T21:00,59,Moderate,9.8,19.0,5.5,3.9,125.0,45.0,,,,,,
2025-07-11T22:00,59,Moderate,9.9,19.3,5.6,4.0,122.0,44.0,,,,,,
2025-07-11T23:00,59,Moderate,10.1,19.5,5.7,4.1,119.0,42.0,,,,,,
2025-07-12T00:00,59,Moderate,9.9,18.5,5.8,4.1,114.0,40.0,,,,,,
2025-07-12T01:00,59,Moderate,9.2,16.4,5.8,4.0,108.0,39.0,,,,,,
2025-07-12T02:00,59,Moderate,7.6,13.0,5.8,3.9,105.0,38.0,,,,,,
2025-07-12T03:00,58,Moderate,6.1,9.8,5.6,3.8,106.0,37.0,,,,,,
2025-07-12T04:00,58,Moderate,5.0,7.8,5.3,3.8,110.0,37.0,,,,,,
2025-07-12T05:00,57,Moderate,3.7,4.6,4.9,4.3,115.0,38.0,,,,,,
2025-07-12T06:00,57,Moderate,3.3,4.1,4.5,4.5,123.0,39.0,,,,,,
2025-07-12T07:00,56,Moderate,3.0,3.6,4.0,4.9,132.0,40.0,,,,,,
2025-07-12T08:00,55,Moderate,2.7,3.2,3.5,5.2,137.0,45.0,,,,,,
2025-07-12T09:00,54,Moderate,2.8,3.3,2.9,5.5,133.0,55.0,,,,,,
2025-07-12T10:00,53,Moderate,3.4,4.0,2.3,5.8,125.0,69.0,,,,,,
2025-07-12T11:00,52,Moderate,4.4,5.7,1.9,5.7,119.0,80.0,,,,,,
2025-07-12T12:00,51,Moderate,5.4,7.7,1.6,4.9,117.0,88.0,,,,,,
2025-07-12T13:00,50,Good,7.6,11.1,1.4,3.7,117.0,94.0,,,,,,
2025-07-12T14:00,47,Good,7.9,11.5,1.6,2.8,120.0,97.0,,,,,,
2025-07-12T15:00,45,Good,8.3,12.7,2.4,2.5,127.0,95.0,,,,,,
2025-07-12T16:00,43,Good,7.7,12.1,3.5,2.5,136.0,90.0,,,,,,
2025-07-12T17:00,41,Good,8.2,13.3,2.9,1.9,143.0,82.0,,,,,,
2025-07-12T18:00,40,Good,7.3,12.0,3.7,2.5,147.0,75.0,,,,,,
2025-07-12T19:00,41,Good,6.3,10.6,4.9,3.3,149.0,65.0,,,,,,
2025-07-12T20:00,40,Good,6.1,10.0,5.7,3.9,148.0,57.0,,,,,,
2025-07-12T21:00,38,Good,5.6,9.1,5.9,4.2,143.0,52.0,,,,,,
2025-07-12T22:00,36,Good,5.0,7.8,5.8,4.2,135.0,49.0,,,,,,
2025-07-12T23:00,34,Good,4.7,7.0,5.7,4.2,127.0,47.0,,,,,,
2025-07-13T00:00,33,Good,4.6,6.5,5.7,4.0,120.0,45.0,,,,,,
2025-07-13T01:00,31,Good,4.4,6.2,5.7,3.7,114.0,44.0,,,,,,
2025-07-13T02:00,30,Good,4.2,5.8,5.5,3.5,111.0,43.0,,,,,,
2025-07-13T03:00,30,Good,3.7,5.1,5.1,3.4,114.0,43.0,,,,,,
2025-07-13T04:00,29,Good,3.1,4.3,4.6,3.4,120.0,44.0,,,,,,
2025-07-13T05:00,29,Good,2.6,3.4,4.5,3.3,126.0,44.0,,,,,,
2025-07-13T06:00,28,Good,2.6,3.6,4.4,3.8,132.0,45.0,,,,,,
2025-07-13T07:00,28,Good,2.9,4.3,4.2,4.4,138.0,46.0,,,,,,
2025-07-13T08:00,28,Good,3.7,6.3,3.8,4.9,139.0,50.0,,,,,,
2025-07-13T09:00,28,Good,5.1,9.9,3.2,5.2,132.0,60.0,,,,,,
2025-07-13T10:00,29,Good,6.7,13.3,2.4,5.4,121.0,72.0,,,,,,
2025-07-13T11:00,30,Good,7.7,15.7,1.8,5.3,114.0,83.0,,,,,,
2025-07-13T12:00,30,Good,8.6,17.5,1.5,4.6,115.0,90.0,,,,,,
2025-07-13T13:00,31,Good,8.7,16.9,1.4,3.5,119.0,95.0,,,,,,
2025-07-13T14:00,31,Good,8.5,15.7,1.5,2.8,123.0,96.0,,,,,,
2025-07-13T15:00,34,Good,8.1,14.8,1.9,2.7,125.0,92.0,,,,,,
2025-07-13T16:00,37,Good,7.3,14.1,2.6,2.9,127.0,85.0,,,,,,
2025-07-13T17:00,39,Good,7.0,14.5,3.5,3.0,129.0,76.0,,,,,,
2025-07-13T18:00,40,Good,5.8,11.0,4.1,3.3,134.0,70.0,,,,,,
2025-07-13T19:00,40,Good,5.1,8.4,5.0,3.7,139.0,63.0,,,,,,
2025-07-13T20:00,39,Good,5.0,7.6,5.7,4.1,141.0,56.0,,,,,,
2025-07-13T21:00,37,Good,5.0,7.6,5.9,4.3,138.0,52.0,,,,,,
2025-07-13T22:00,34,Good,4.9,7.3,5.9,4.4,132.0,50.0,,,,,,
2025-07-13T23:00,32,Good,4.9,7.1,5.9,4.5,126.0,48.0,,,,,,
2025-07-14T00:00,30,Good,4.5,6.2,6.0,4.5,122.0,46.0,,,,,,
2025-07-14T01:00,30,Good,4.1,5.3,6.1,4.4,118.0,44.0,,,,,,
2025-07-14T02:00,30,Good,3.7,4.6,6.0,4.3,115.0,43.0,,,,,,
2025-07-14T03:00,30,Good,3.2,3.8,5.6,4.1,111.0,43.0,,,,,,
2025-07-14T04:00,30,Good,2.8,3.4,5.0,3.9,109.0,43.0,,,,,,
